2026-04-04 14:12:58.198 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\ALLIANCE BANK MALAYSIA BERHAD_2021_extracted.json: Mapped 0, Unmapped 78
2026-04-04 14:12:58.199 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:13:08.200 | INFO     | __main__:run_pipeline:53 - >>> Processing: ALLIANCE BANK MALAYSIA BERHAD | 2022 <<<
2026-04-04 14:13:08.201 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: ALLIANCE BANK MALAYSIA BERHAD (2022) ---
2026-04-04 14:13:08.202 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\ALLIANCE BANK MALAYSIA BERHAD\2022_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:13:14.095 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [119, 161]
2026-04-04 14:13:14.933 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:13:17.677 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash-lite
2026-04-04 14:13:17.689 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\ALLIANCE BANK MALAYSIA BERHAD_2022_extracted.json
2026-04-04 14:13:17.690 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\ALLIANCE BANK MALAYSIA BERHAD_2022_extracted.json
2026-04-04 14:13:21.746 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\ALLIANCE BANK MALAYSIA BERHAD_2022_extracted.json: Mapped 0, Unmapped 0
2026-04-04 14:13:21.747 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:13:31.748 | INFO     | __main__:run_pipeline:53 - >>> Processing: AMMB HOLDINGS BERHAD | 2021 <<<
2026-04-04 14:13:31.748 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: AMMB HOLDINGS BERHAD (2021) ---
2026-04-04 14:13:31.748 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\AMMB HOLDINGS BERHAD\2021_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:13:33.491 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [5, 89]
2026-04-04 14:13:33.512 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:13:35.378 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash-lite
2026-04-04 14:13:35.400 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2021_extracted.json
2026-04-04 14:13:35.401 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2021_extracted.json
2026-04-04 14:13:35.507 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2021_extracted.json: Mapped 0, Unmapped 0
2026-04-04 14:13:35.509 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:13:45.510 | INFO     | __main__:run_pipeline:53 - >>> Processing: AMMB HOLDINGS BERHAD | 2022 <<<
2026-04-04 14:13:45.511 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: AMMB HOLDINGS BERHAD (2022) ---
2026-04-04 14:13:45.511 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\AMMB HOLDINGS BERHAD\2022_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:13:49.444 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [3, 285]
